indicator_id,indicator_label,area_code,area_name,value,unit,period,source,source_url,geography,feature_id_key,indicator_group,value_direction,interpretation,aggregation_method,mean_imd_rank,mean_imd_score,unweighted_mean_imd_rank,median_imd_rank,population_total,lsoa_count,most_deprived_10_lsoa_count,most_deprived_10_lsoa_pct,most_deprived_20_lsoa_count,most_deprived_20_lsoa_pct,need_score
imd2019_need,IMD 2019 population-weighted relative need index,E06000037,West Berkshire,20.0,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,24870.7,10.0,24962.3,25730.0,157460,97,0,0.0,1,1.0,20.0
imd2019_need,IMD 2019 population-weighted relative need index,E07000047,West Devon,55.3,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,16574.9,18.1,16630.4,15226.0,53945,31,0,0.0,0,0.0,55.3
imd2019_need,IMD 2019 population-weighted relative need index,E07000127,West Lancashire,45.9,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,18773.7,18.6,18716.7,20421.0,112482,73,6,8.2,14,19.2,45.9
imd2019_need,IMD 2019 population-weighted relative need index,E07000142,West Lindsey,53.0,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,17120.0,20.4,16899.7,17303.5,92958,52,4,7.7,9,17.3,53.0
imd2019_need,IMD 2019 population-weighted relative need index,E07000181,West Oxfordshire,13.7,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,26342.9,8.7,26272.2,27987.0,108609,66,0,0.0,0,0.0,13.7
imd2019_need,IMD 2019 population-weighted relative need index,E07000245,West Suffolk,46.5,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,18652.5,16.2,18841.1,18507.5,175438,100,0,0.0,1,1.0,46.5
imd2019_need,IMD 2019 population-weighted relative need index,E09000033,Westminster,56.6,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,16271.2,20.3,16195.0,15874.0,238047,128,3,2.3,18,14.1,56.6
imd2019_need,IMD 2019 population-weighted relative need index,E08000010,Wigan,65.2,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,14244.6,25.7,14322.8,13212.5,321839,200,33,16.5,65,32.5,65.2
imd2019_need,IMD 2019 population-weighted relative need index,E06000054,Wiltshire,34.0,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,21579.5,13.4,21461.6,22228.0,488015,285,1,0.4,8,2.8,34.0
imd2019_need,IMD 2019 population-weighted relative need index,E07000094,Winchester,18.3,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,25258.4,9.6,25221.6,27548.0,121451,70,0,0.0,0,0.0,18.3
imd2019_need,IMD 2019 population-weighted relative need index,E06000040,Windsor and Maidenhead,12.8,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,26555.7,8.4,26475.9,29651.0,148277,89,0,0.0,0,0.0,12.8
imd2019_need,IMD 2019 population-weighted relative need index,E08000015,Wirral,69.4,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,13259.2,29.6,13399.9,12744.5,321700,206,52,25.2,72,35.0,69.4
imd2019_need,IMD 2019 population-weighted relative need index,E07000217,Woking,22.6,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,24250.3,10.8,24528.9,27122.0,100976,61,0,0.0,1,1.6,22.6
imd2019_need,IMD 2019 population-weighted relative need index,E06000041,Wokingham,1.6,0-100 relative index,2019,"English Indices of Deprivation 2019 File 7: ranks, deciles, scores and population denominators",https://assets.publishing.service.gov.uk/media/5dc407b440f0b6379a7acc8d/File_7_-_All_IoD2019_Scores__Ranks__Deciles_and_Population_Denominators_3.csv,lad_2019,properties.lad19cd,social_need,higher_is_higher_need,"Higher index values mean stronger relative deprivation within the selected geography level. The index is derived from the population-weighted average IMD rank of LSOAs in each 2019 local authority; 100 is the highest relative need in the current map, not an absolute deprivation score.",Population-weighted average IMD rank using total population mid-2015 excluding prisoners,29193.5,5.8,29227.1,30960.0,161200,99,0,0.0,0,0.0,1.6
